deal_value,days_since_created,stage_encoded,num_interactions,days_until_expected_close,closure_score,is_closed
39879.72,53,1,12,-29,14.0,0
25948.39,42,4,11,38,39.6,1
219127.44,65,1,15,13,9.2,0
4847.01,10,2,11,106,22.4,0
29564.49,16,4,11,168,34.4,1
6580.95,25,2,9,158,10.7,0
15013.4,49,2,11,166,5.0,0
52214.25,108,4,20,-15,34.1,0
5051.71,5,3,5,-22,40.7,0
170492.15,7,2,5,68,21.1,0
24296.38,15,3,11,30,38.5,0
35522.38,84,4,5,-7,25.5,0
24631.23,111,3,14,-20,17.7,0
100902.93,119,0,24,6,5.0,0
365656.34,48,2,9,11,18.5,0
34479.0,43,2,17,59,23.2,0
546543.2,85,1,6,98,5.0,0
108980.54,88,1,15,30,5.0,0
39866.86,14,2,0,30,17.8,0
96000.97,112,0,5,27,5.0,0
67012.67,19,0,24,30,20.3,0
64102.93,76,3,20,66,25.6,0
41924.79,7,1,10,31,19.8,0
205824.93,109,3,5,140,5.0,0
313068.81,99,2,14,-5,9.8,0
891707.43,80,2,0,21,5.0,1
302550.11,77,1,7,126,5.0,0
243374.33,57,0,24,133,5.0,0
23733.52,102,2,7,104,5.0,0
12540.29,75,1,14,171,5.0,0
89710.74,64,4,10,30,32.8,0
10542.82,20,1,6,30,12.0,0
26343.38,15,0,17,150,5.0,1
60481.88,106,0,20,20,5.0,0
126719.36,107,2,16,-29,11.8,0
27412.79,118,3,24,103,13.3,0
120066.89,107,3,21,160,7.9,0
105484.34,60,4,7,149,19.1,0
16697.64,48,4,0,136,17.0,0
222857.85,5,3,19,142,38.3,0
32674.96,90,1,15,147,5.0,0
21328.33,60,2,9,144,5.0,0
69040.2,78,4,8,30,26.6,0
41340.8,48,3,4,30,21.6,0
33412.85,75,2,19,146,6.9,0
64286.37,97,0,11,162,5.0,0
189548.31,43,2,11,30,20.1,0
148964.56,89,2,9,169,5.0,0
36330.97,27,3,23,114,38.5,1
138488.79,38,4,13,156,31.0,0
110795.11,61,1,0,140,5.0,0
15026.04,106,4,20,84,24.8,0
31279.09,84,4,15,-28,37.6,0
189417.2,39,2,9,3,22.0,0
211741.8,107,2,21,119,5.0,0
102544.5,12,4,6,112,36.2,1
52062.93,5,3,0,39,29.6,0
54710.74,25,2,13,25,28.0,0
36981.38,90,1,4,61,5.0,0
74840.73,18,0,5,30,5.0,0
68196.41,13,3,14,132,31.9,0
137128.14,49,1,7,51,5.0,0
154336.03,94,3,16,1,22.7,1
25475.32,20,1,15,155,8.5,0
88004.2,103,0,17,103,5.0,0
32224.65,1,1,23,30,34.7,0
31687.84,88,3,13,30,18.6,0
9883.89,104,4,15,52,23.6,0
12985.18,119,3,9,30,5.3,0
78985.2,83,1,3,20,5.0,0
80093.9,106,4,5,148,5.0,0
16951.16,42,2,1,101,5.0,0
71970.83,70,0,18,30,5.0,1
15230.44,100,4,13,151,12.9,0
21591.97,82,3,10,85,11.9,0
88642.62,43,1,11,52,7.9,0
26156.81,99,4,11,30,23.3,0
20522.47,81,4,10,44,26.3,0
79859.29,100,0,21,101,5.0,0
58417.57,85,0,21,30,5.0,0
80626.73,54,3,4,107,12.1,0
195388.53,66,3,6,167,5.0,0
2531.84,82,3,22,82,24.2,0
73004.42,39,4,21,136,40.7,0
36932.53,82,3,5,-27,18.1,0
65154.33,34,4,19,-6,54.4,0
16229.61,16,2,10,30,27.2,0
25756.45,41,1,3,30,5.0,0
74229.38,21,0,13,4,11.3,0
85086.36,85,4,9,30,25.5,0
16917.64,71,3,3,-10,17.7,1
16091.26,15,3,8,175,21.0,0
125421.11,102,1,1,30,5.0,0
55698.96,51,2,2,82,5.0,0
17910.71,69,4,24,30,45.3,1
13499.39,105,4,4,57,11.8,1
16955.14,105,3,0,-6,5.0,0
55881.71,97,1,19,-22,7.1,0
17163.43,104,1,20,30,5.0,0
355420.01,81,4,24,119,32.8,0
39357.49,43,4,22,94,44.7,1
17071.37,36,4,13,2,47.0,0
33246.05,10,4,19,30,58.0,0
42496.54,74,0,5,94,5.0,0
14477.23,20,2,12,73,23.7,1
32208.42,24,3,5,30,29.8,1
30206.25,101,4,15,30,26.7,0
16654.84,46,3,9,-29,33.1,0
12398.33,47,4,6,30,33.9,0
19805.74,94,3,10,-17,18.5,0
59854.65,75,1,2,82,5.0,0
73622.25,2,0,20,30,21.4,0
145181.01,33,2,20,176,17.5,1
29244.76,36,4,10,115,32.7,0
45446.87,55,4,3,47,26.8,0
36486.34,84,0,14,166,5.0,0
241468.14,27,0,3,-15,5.0,0
54692.24,102,4,16,130,17.4,0
31759.81,7,0,11,25,11.4,0
56519.94,46,1,14,62,9.0,0
88796.52,51,3,23,72,35.5,1
59676.35,57,4,10,163,21.6,0
90082.9,29,1,3,96,5.0,0
17620.95,42,0,21,-11,14.5,0
11761.17,60,3,18,39,31.1,1
26508.79,57,4,19,34,43.5,0
101505.11,57,1,12,122,5.0,0
126935.75,102,1,14,71,5.0,0
40991.32,68,0,5,10,5.0,0
111209.98,119,2,17,30,5.0,0
47583.73,113,1,8,131,5.0,0
8295.67,113,3,22,66,16.5,0
88774.34,29,4,15,-30,54.3,1
45436.77,16,3,7,89,28.3,0
23561.14,4,0,7,84,5.0,0
134579.19,54,2,8,74,9.4,0
65342.34,28,0,4,30,5.0,0
39197.07,73,1,7,48,5.0,0
5471.14,35,2,24,136,24.9,0
39289.68,29,0,10,174,5.0,0
18799.52,112,4,7,8,17.6,0
178501.11,70,1,21,17,13.3,0
31214.11,113,0,10,145,5.0,0
170540.4,88,0,5,6,5.0,0
140472.64,16,0,4,-12,5.4,0
14543.49,113,0,5,-23,5.0,0
96691.77,70,1,7,152,5.0,0
117268.02,61,3,19,35,32.2,1
6394.93,3,3,3,161,21.0,1
10266.65,68,1,22,-17,18.3,0
37986.75,59,1,19,134,5.0,0
9458.7,54,0,1,170,5.0,0
38060.05,37,3,22,168,29.1,0
53107.07,109,4,12,30,21.3,0
5576.26,68,1,9,178,5.0,1
24860.82,64,3,17,51,27.7,0
136015.66,108,1,13,18,5.0,0
33237.23,100,3,16,151,5.9,0
1439228.58,84,0,21,128,5.0,0
25187.14,37,0,14,6,7.3,1
91506.92,89,3,14,-22,24.5,0
62068.32,67,2,19,30,20.9,1
69060.93,64,1,14,38,6.0,0
85030.46,35,1,24,-7,29.2,1
75042.41,22,4,5,80,35.4,0
126382.96,61,4,0,130,13.7,0
16121.04,70,2,6,143,5.0,0
654609.72,48,3,6,48,21.8,0
10801.37,72,1,21,144,5.0,0
22155.57,63,1,20,-16,17.7,0
29936.63,57,1,19,80,8.9,0
20488.94,15,0,15,30,12.5,0
8743.04,41,0,3,74,5.0,0
88144.91,1,4,11,105,45.2,0
39443.7,5,0,23,59,20.6,0
74924.52,66,3,22,30,34.2,1
117464.57,11,0,19,-16,22.3,0
82950.88,87,1,13,-4,5.0,0
37020.36,10,0,13,-5,15.5,0
311556.26,67,2,4,30,5.9,0
103709.54,61,0,5,30,5.0,0
129579.63,103,3,13,30,14.1,0
50634.05,70,4,7,30,28.0,1
164792.11,45,1,3,30,5.0,0
318250.15,52,4,5,30,31.4,0
109667.47,111,1,14,115,5.0,0
13012.92,76,0,2,144,5.0,0
11122.73,34,4,22,59,50.9,1
111517.44,16,2,6,30,23.2,0
81250.29,14,1,7,-11,18.9,0
14166.91,27,0,15,91,5.0,0
10670.26,66,4,23,70,41.2,0
461588.74,31,0,9,91,5.0,1
7490.12,67,0,14,142,5.0,0
49140.63,71,2,3,103,5.0,0
57100.28,117,3,13,60,6.9,0
26181.01,77,0,15,175,5.0,0
41394.11,29,3,17,30,40.3,0
71313.91,95,0,19,-12,5.0,0
15496.27,85,4,20,-25,42.0,0
63234.13,48,1,6,131,5.0,0
409640.63,51,4,10,-10,40.7,0
237980.38,33,2,17,177,14.4,0
131614.84,76,3,10,30,19.2,0
97274.5,86,0,12,82,5.0,0
12356.32,89,1,21,30,6.3,0
58820.53,104,4,10,128,11.0,0
90827.86,9,4,2,46,39.7,1
69529.63,50,1,22,21,19.9,0
36020.62,52,4,23,30,49.4,0
401883.2,23,3,8,161,20.0,0
124506.19,51,1,8,82,5.0,0
4232430.29,72,1,9,134,5.0,0
23472.26,48,1,19,121,7.5,0
31862.26,53,2,17,30,23.1,0
48812.52,46,0,19,147,5.0,0
74031.2,59,3,19,30,33.3,0
10059.36,106,3,21,179,6.3,0
247260.64,30,4,16,24,49.6,0
57758.2,76,2,6,30,5.2,0
197872.05,33,2,8,102,12.9,0
147721.67,70,2,2,95,5.0,0
345947.35,14,1,14,11,23.7,1
36105.19,20,1,18,111,15.9,0
13673.94,7,4,13,153,40.6,0
11007.58,107,2,20,7,12.2,1
7916.62,103,3,19,5,22.6,0
116164.26,67,1,17,30,8.9,0
7029.1,68,3,21,79,27.7,0
162833.6,6,1,20,30,30.2,0
13757.55,97,1,8,79,5.0,0
73545.45,16,1,7,-19,19.1,1
4797.99,13,3,17,22,45.9,0
34099.84,73,0,17,30,5.0,0
17024.33,24,2,10,30,24.8,1
43843.92,119,4,17,92,17.1,1
40811.39,118,3,19,58,12.8,0
100730.42,56,3,21,30,36.2,0
29192.38,109,0,12,159,5.0,0
136312.78,16,4,24,174,46.8,0
75629.36,4,1,13,118,15.0,0
23164.41,69,0,3,160,5.0,0
12493.33,8,2,24,160,30.6,1
128529.42,12,4,8,68,42.6,0
31552.21,56,4,4,-22,34.4,1
549952.75,16,0,0,48,5.0,0
54714.29,38,1,12,69,8.7,0
39731.7,5,4,9,30,49.5,1
135585.58,114,1,6,26,5.0,0
582665.87,78,2,18,24,17.2,0
43478.52,68,2,20,83,16.3,0
1122.64,70,0,21,19,5.0,0
33269.06,111,1,4,83,5.0,0
139453.87,3,2,11,105,24.6,0
20817.93,50,4,18,18,46.2,1
32589.84,74,2,13,36,12.2,0
11686.73,10,0,8,107,5.0,0
98846.6,91,3,20,-18,29.5,0
14629.44,63,0,14,116,5.0,0
37722.19,97,4,9,168,8.1,1
18596.69,3,1,24,139,24.2,1
148082.5,30,3,5,91,21.9,0
127578.28,96,0,15,-13,5.0,0
6065.3,59,4,5,55,26.8,0
252915.0,77,4,0,160,5.9,0
146527.28,13,1,19,42,25.9,0
12264.79,106,0,14,106,5.0,0
693451.76,116,1,4,23,5.0,0
81220.74,118,3,9,30,5.6,0
76621.06,102,3,16,30,17.4,0
124923.67,12,4,0,24,39.0,1
30624.9,102,3,18,-17,24.1,0
87610.18,106,2,8,30,5.0,0
29283.35,9,3,10,57,36.6,0
260454.78,63,4,7,150,18.1,0
182240.63,65,0,17,21,5.0,0
92413.53,30,3,17,84,34.6,0
16602.65,1,0,22,136,13.1,0
24117.11,18,4,3,115,31.1,1
10708.64,76,0,16,-17,5.0,0
185009.66,25,1,10,139,5.0,0
329319.46,112,4,7,76,10.8,0
9300.97,15,3,17,95,38.0,0
43901.2,14,2,21,5,41.3,0
248774.5,73,2,4,-11,8.2,0
4266.77,29,2,5,-17,23.0,0
155808.83,64,3,16,152,16.6,0
30959.11,42,1,24,116,14.8,0
93633.98,59,4,12,111,28.2,0
7072.97,117,3,17,175,5.0,0
90193.97,73,0,16,22,5.0,0
27068.35,74,2,6,8,8.0,0
39255.81,16,2,17,15,35.7,1
10582.16,102,1,17,70,5.0,0
120280.55,39,3,5,12,27.1,0
67339.55,40,0,4,30,5.0,0
16031.77,5,3,3,30,33.5,1
10208.9,15,2,15,-22,37.7,0
43902.42,109,1,11,168,5.0,0
221838.14,87,1,13,143,5.0,0
62244.34,57,3,17,159,19.0,0
24113.61,67,4,0,58,19.1,0
62465.06,15,0,17,175,5.0,0
3122.26,9,0,17,85,10.8,0
77700.21,101,3,9,97,5.0,0
317225.55,45,1,19,-19,22.4,0
427650.77,22,4,2,72,33.2,0
117981.63,103,1,5,-13,5.0,0
420829.57,17,1,20,75,22.4,0
133661.71,13,2,9,76,22.5,0
100215.67,94,3,3,69,5.0,0
18768.53,92,3,24,30,28.4,0
29561.18,87,4,13,92,22.7,0
30717.83,75,1,21,34,10.1,0
30334.55,34,3,0,57,19.1,0
80483.82,80,4,2,99,13.1,0
168537.75,62,4,11,88,28.6,1
9511.07,16,1,12,155,6.7,0
109282.46,44,4,0,48,27.0,0
23405.4,96,2,0,143,5.0,0
150560.73,33,2,13,155,12.6,0
226565.91,46,2,20,61,25.1,0
32705.55,45,1,9,-9,11.4,1
84095.76,40,4,5,30,35.0,1
11070.66,12,0,8,106,5.0,0
73273.66,93,0,24,121,5.0,0
10825.14,19,4,12,13,50.0,1
49011.25,69,0,13,30,5.0,0
361811.38,63,1,24,87,11.4,0
43836.75,71,0,12,17,5.0,0
39847.3,111,1,15,-16,5.0,0
38481.01,21,4,24,180,44.7,1
147136.59,94,1,20,129,5.0,0
193583.81,84,1,13,85,5.0,0
24965.44,41,4,22,30,51.7,0
29486.54,82,0,3,60,5.0,0
31926.15,10,1,18,-17,31.7,0
20151.91,8,2,18,68,33.8,1
157652.65,19,4,10,129,36.4,0
31145.65,7,4,16,73,51.6,0
126289.46,85,4,6,6,24.9,1
62073.21,30,3,6,95,22.5,0
168927.94,38,3,9,75,25.1,1
244453.72,13,3,20,-26,53.7,1
118443.02,36,1,16,171,5.0,0
57085.83,49,2,24,154,18.9,0
453517.77,15,1,22,30,29.5,0
13919.18,86,2,23,139,8.3,0
111380.19,34,4,13,22,45.6,0
18848.12,93,4,7,49,19.2,0
373182.59,7,4,13,115,44.4,1
10333.63,66,1,10,133,5.0,0
63859.04,36,3,10,29,31.3,1
114394.62,33,3,1,126,13.5,0
19653.53,90,2,23,30,18.0,1
26077.68,107,1,22,162,5.0,0
7525.13,47,1,15,-5,16.4,0
207022.0,107,0,7,30,5.0,0
66564.24,51,0,18,30,5.0,0
20659.51,61,3,15,163,15.4,1
33880.51,17,1,5,91,5.8,0
24506.84,111,2,10,50,5.0,1
28827.9,41,0,23,13,14.4,0
49938.58,89,1,21,30,6.3,0
216110.12,57,4,0,169,11.0,0
53621.14,112,2,13,144,5.0,0
21804.53,26,4,1,100,28.2,1
48827.52,93,1,1,3,5.0,0
171581.15,119,2,8,30,5.0,0
502899.18,90,0,11,99,5.0,0
44719.17,26,1,17,113,12.9,0
33867.64,62,0,7,-2,5.0,0
46796.07,56,1,14,67,5.5,0
84560.78,67,4,2,92,17.7,1
8437.0,65,1,4,147,5.0,0
32826.35,111,2,3,115,5.0,0
28977.67,76,0,24,30,5.0,0
14319.87,29,2,18,82,26.1,0
22216.35,105,4,7,90,11.5,0
34253.52,70,4,21,-5,45.5,0
14860.01,7,1,11,123,11.6,0
190239.58,107,1,16,100,5.0,0
3699.24,117,2,1,68,5.0,0
113992.31,89,0,22,61,5.0,0
33867.68,115,1,1,-23,5.0,0
251272.9,74,1,21,6,13.2,1
88903.97,55,3,13,-2,31.7,0
132104.05,58,4,23,129,37.7,1
40497.63,52,2,2,30,8.4,0
254764.01,119,1,24,30,5.0,0
38491.02,56,0,7,107,5.0,0
17219.07,78,3,10,29,18.7,0
28347.95,38,0,20,173,5.0,0
30802.19,96,2,20,5,15.7,1
13179.04,68,1,19,-20,15.6,0
163552.73,56,2,20,100,18.2,0
24582.26,69,4,16,-1,40.4,1
15165.84,27,1,8,-12,16.1,0
24015.28,102,2,1,109,5.0,0
38495.53,116,4,1,86,5.0,0
77174.27,117,3,14,71,6.8,0
17183.5,83,1,0,40,5.0,0
86312.56,110,1,22,4,5.0,0
36963.59,53,3,13,156,16.5,0
98503.5,115,0,7,145,5.0,0
11162.38,4,2,12,151,20.7,0
51131.85,34,0,15,79,5.0,0
15576.7,37,0,17,137,5.0,0
52761.81,63,4,23,30,46.1,0
5485.82,27,3,13,166,23.3,0
130363.34,30,4,17,106,42.4,0
92065.22,91,0,2,102,5.0,0
1763.6,3,3,1,127,22.4,0
18066.05,20,3,19,-4,48.4,1
116320.29,98,1,7,48,5.0,0
29218.69,57,2,19,30,23.9,1
135148.97,55,0,21,34,6.1,0
26261.73,46,4,19,85,41.7,0
24597.3,112,2,16,36,5.0,0
6070.9,5,2,11,143,20.2,0
31235.71,74,4,7,159,13.9,0
125815.25,115,0,7,82,5.0,0
31502.96,49,3,20,76,32.7,0
24561.17,82,3,13,2,23.2,1
4351.61,80,1,5,91,5.0,0
52704.77,38,2,21,142,20.4,0
49719.12,56,2,4,96,5.0,0
27504.31,21,0,4,62,5.0,0
91980.22,79,0,12,133,5.0,0
136298.57,104,0,8,30,5.0,0
142311.75,89,4,11,-7,30.0,0
28608.96,105,2,24,144,5.0,0
63748.16,85,1,23,145,5.0,0
21100.47,36,3,6,79,22.3,0
96645.39,99,3,5,166,5.0,0
15270.17,114,1,11,103,5.0,0
38579.98,118,4,3,45,8.1,0
20910.25,107,1,13,62,5.0,0
31081.46,33,0,1,33,5.0,0
11494.74,56,0,19,-16,8.8,0
23498.06,71,3,16,22,27.5,0
222918.32,89,4,6,152,9.1,1
191610.86,100,1,24,113,5.0,0
38677.12,77,0,17,34,5.0,0
19297.04,23,3,20,111,37.0,0
241416.99,108,3,23,84,17.2,0
12774.96,8,4,20,144,48.2,0
3546.19,31,3,8,37,30.0,0
31210.61,8,3,2,30,31.6,1
132264.86,67,0,20,47,5.0,0
94539.2,56,0,1,13,5.0,0
46455.42,112,4,18,63,23.1,0
17146.05,98,3,5,56,5.0,0
77156.82,72,4,11,121,22.3,1
43507.35,75,1,17,30,6.5,0
34685.71,84,0,17,30,5.0,0
13075.55,91,0,4,130,5.0,0
164809.82,69,2,22,49,21.4,0
27684.96,66,3,18,47,28.5,0
84453.94,108,4,16,68,21.8,0
17471.86,96,3,10,60,10.2,0
242027.02,67,2,10,0,14.9,0
21431.11,73,4,10,147,18.4,0
37925.85,30,0,12,40,5.0,0
74740.43,108,0,23,132,5.0,0
289531.76,42,3,4,0,26.4,0
71078.1,9,0,0,119,5.0,0
50067.41,63,3,5,100,11.1,1
25686.83,52,3,4,112,12.2,0
5903.2,82,1,13,30,5.0,0
24928.71,59,2,10,19,15.4,0
125290.24,66,1,18,-23,15.5,0
49256.75,36,3,4,30,25.2,0
318650.52,53,4,13,162,25.9,0
23546.62,44,4,16,30,44.8,1
138410.54,88,1,4,50,5.0,0
23709.49,48,3,4,7,23.9,0
27999.84,15,0,14,9,13.6,1
297281.03,68,2,7,151,5.0,0
92364.17,65,0,9,106,5.0,1
112765.01,56,4,5,26,30.6,0
154880.92,14,4,9,0,49.8,0
27924.83,51,3,3,150,7.7,0
46727.22,59,0,3,30,5.0,0
63960.97,119,2,6,97,5.0,0
24887.06,15,0,1,30,5.0,0
127164.91,61,2,7,119,5.0,0
23774.73,55,3,23,30,38.5,0
516856.63,113,0,19,2,5.0,0
24135.13,21,3,4,94,23.3,0
107517.64,64,2,19,5,24.3,0
45838.34,83,0,14,36,5.0,0
786073.75,1,2,21,55,40.2,0
23247.76,108,0,17,87,5.0,0
59421.91,8,4,2,107,33.9,0
41560.92,34,1,7,140,5.0,0
93980.62,66,1,22,8,16.4,0
50661.03,53,0,21,30,7.1,0
184959.5,38,2,2,172,5.0,0
42493.96,43,2,14,30,23.1,1
353230.94,92,3,17,147,9.7,0
47874.97,46,2,12,-11,24.3,0
155020.5,117,3,15,30,11.9,0
90571.12,60,0,24,30,8.0,0
30530.55,119,2,24,13,12.0,0
66174.55,15,2,24,-30,47.5,1
26015.4,26,3,8,125,22.7,0
173059.52,15,4,6,118,34.7,1
53156.65,2,1,10,75,16.9,0
48917.25,49,4,5,132,22.1,0
18557.34,36,4,17,110,40.2,0
5180.87,89,3,17,79,17.4,0
33241.07,38,0,16,-12,10.8,0
107567.12,94,4,10,31,23.7,0
6252.61,105,3,16,26,16.9,0
31640.93,79,2,3,-5,5.0,0
107080.38,40,0,10,38,5.0,0
105231.38,108,0,23,-14,5.0,0
40223.15,45,4,23,30,51.5,1
30560.77,24,2,20,62,31.6,1
309554.89,92,1,23,8,9.6,0
81685.32,112,2,13,96,5.0,0
131580.71,99,0,4,78,5.0,0
84346.8,23,4,6,30,41.1,1
45679.31,12,3,18,41,45.3,0
69915.59,12,1,14,105,14.9,0
101973.77,50,3,23,67,36.3,1
109025.48,74,0,11,105,5.0,0
69349.34,34,2,2,74,9.4,1
130099.71,86,2,15,142,5.0,0
23416.86,7,4,2,126,32.3,0
85668.66,11,4,16,149,42.8,0
81907.15,46,4,0,30,28.2,0
199846.5,87,1,12,30,5.0,0
313465.13,85,4,5,79,16.6,0
476818.94,106,1,24,69,5.0,0
78562.12,113,0,8,55,5.0,0
41878.8,44,0,22,118,5.0,0
51957.8,62,1,4,165,5.0,0
6173.27,87,3,4,73,5.6,0
195856.92,60,0,3,25,5.0,0
5025.33,96,3,13,28,16.4,0
12774.08,66,2,10,-2,15.4,0
71586.91,49,3,14,30,31.3,0
20544.45,58,1,0,162,5.0,0
112545.42,34,0,0,72,5.0,0
176212.16,27,4,14,58,45.1,0
26139.7,51,1,5,30,5.0,0
78445.33,85,2,24,107,12.8,0
237171.91,83,4,2,30,19.1,0
99633.66,21,2,11,145,15.2,0
158060.51,11,3,12,131,30.6,0
15075.18,28,1,13,32,16.4,0
92264.14,91,0,16,30,5.0,0
134381.88,47,3,6,109,16.0,0
70414.75,75,2,12,103,5.0,0
59353.97,29,1,5,-13,12.6,0
23783.74,52,4,22,162,35.2,0
62291.6,114,3,22,30,19.8,0
978335.18,16,4,14,146,39.6,1
41583.28,3,0,22,30,23.1,0
65013.73,88,1,14,179,5.0,0
19154.31,90,4,11,30,26.0,0
42266.64,47,4,13,145,29.4,0
77608.48,88,2,2,107,5.0,0
24280.71,33,3,20,75,37.6,0
8655.74,81,1,19,144,5.0,0
74580.13,105,3,7,121,5.0,0
12488.22,55,4,13,30,38.5,0
204207.52,75,0,15,30,5.0,1
64325.26,5,4,24,91,58.4,0
9709.35,92,3,2,45,5.0,0
145765.23,24,1,19,30,23.8,1
145873.34,93,0,20,173,5.0,0
17747.15,45,1,22,150,8.5,0
63988.25,94,3,2,2,8.6,1
9406.47,52,1,21,164,5.0,0
46960.98,96,3,9,88,6.4,0
52603.17,58,2,3,161,5.0,0
420136.42,66,2,13,-24,20.6,0
85860.12,2,1,11,78,17.6,1
84992.0,30,4,19,30,52.0,1
87052.64,35,2,13,23,25.2,0
31142.03,78,3,16,168,10.8,0
61243.58,39,3,11,118,22.5,0
19703.18,96,4,12,9,27.3,0
61572.87,20,3,17,30,43.0,0
58334.16,38,4,3,-2,36.8,1
182796.4,64,1,0,141,5.0,0
20908.32,42,4,13,97,35.7,0
267154.71,26,1,14,30,18.2,0
92403.64,52,1,6,30,5.0,0
172486.02,2,0,15,140,5.4,0
130946.35,97,2,13,30,5.9,0
13053.96,19,3,7,30,33.3,0
27886.67,40,1,9,123,5.0,0
32161.78,86,2,22,28,18.4,0
28030.32,16,4,7,99,37.3,1
775477.88,83,0,16,95,5.0,0
135315.01,60,4,0,13,25.7,0
39577.26,118,2,19,20,6.6,0
38854.62,12,3,11,40,38.4,0
116484.31,22,2,16,104,24.0,0
62740.74,105,3,2,161,5.0,0
193474.09,100,0,4,112,5.0,0
82086.37,28,3,9,84,27.2,0
14080.16,10,2,12,30,31.0,0
31754.0,98,3,10,79,7.7,0
88819.86,118,2,15,-14,6.0,0
50148.13,96,2,19,119,5.0,1
33625.84,5,1,20,30,30.5,0
54116.86,102,2,13,131,5.0,0
48326.8,28,4,1,-18,39.4,0
96264.83,106,0,14,-11,5.0,0
103412.93,4,3,1,161,18.7,0
86075.39,86,4,9,58,22.4,0
73988.65,60,2,18,54,19.6,0
31173.43,81,2,23,138,9.9,0
26477.73,23,4,10,30,45.1,0
18927.49,28,1,16,148,7.8,0
22739.98,114,1,21,121,5.0,0
25522.31,116,1,18,30,5.0,0
18955.01,96,1,4,30,5.0,0
78998.55,50,1,19,-4,19.4,0
75661.55,109,4,21,30,30.3,0
48989.57,107,1,23,84,5.0,0
7397.3,82,0,16,30,5.0,0
45423.25,58,4,17,30,41.6,0
183103.37,109,1,11,137,5.0,0
37010.31,25,2,17,160,18.5,0
233254.3,36,0,18,105,5.0,0
42241.96,17,3,3,180,14.9,0
294100.26,62,2,24,103,20.1,1
782615.9,101,0,8,-29,5.0,0
209144.7,13,4,8,5,48.6,1
18351.49,28,1,5,168,5.0,0
59978.03,71,1,17,177,5.0,0
155657.53,29,1,4,179,5.0,0
14192.26,57,1,10,37,5.0,0
12013.65,23,2,14,21,30.0,0
79842.03,34,2,13,-16,29.4,0
10783.28,83,4,10,88,21.3,0
120453.22,119,0,0,79,5.0,0
16049.42,93,1,4,25,5.0,0
28258.25,95,4,22,126,25.9,0
66136.16,57,1,18,131,5.0,0
40019.49,74,4,10,-4,33.2,0
97663.58,30,3,20,78,38.2,1
9759.13,33,2,19,172,16.9,1
326947.84,109,3,13,17,13.6,0
38241.77,61,3,5,-17,23.4,0
19502.33,6,1,0,30,10.2,0
29244.02,69,0,17,79,5.0,0
121513.08,32,2,24,50,34.4,0
11520.26,36,2,0,127,5.0,0
26817.67,110,2,17,70,5.0,0
54146.84,104,1,18,41,5.0,0
8186.79,85,4,18,176,19.9,0
120471.59,17,1,16,13,24.6,0
56517.76,117,2,8,30,5.0,0
43550.81,37,3,17,85,32.4,0
59820.5,23,3,12,89,31.2,0
10165.18,4,0,16,-20,21.8,1
8023.98,96,2,20,-23,18.5,0
74772.55,19,2,4,8,22.5,0
8432.56,33,4,14,35,45.6,0
11412.0,19,1,18,30,24.3,1
49980.29,86,3,19,30,25.2,1
102588.06,113,2,1,30,5.0,0
7713.15,80,0,12,141,5.0,0
566594.72,73,2,22,-24,27.5,0
56803.18,16,4,20,115,48.7,0
22897.13,19,3,23,61,46.2,1
477054.49,97,1,15,-1,5.0,0
14058.5,38,1,22,162,9.4,0
45937.74,54,0,3,39,5.0,0
25255.73,96,0,5,82,5.0,0
651810.93,80,3,2,118,5.0,0
111502.76,7,0,16,30,15.9,0
30664.87,101,2,15,-26,12.3,0
35269.97,61,2,9,-27,18.4,0
110991.78,106,1,1,175,5.0,0
30611.27,88,0,0,67,5.0,0
23314.91,107,1,11,15,5.0,0
57724.06,48,0,5,30,5.0,0
61509.06,28,1,18,137,10.9,0
119485.31,8,3,19,95,42.1,1
452071.89,64,4,15,137,27.1,1
31434.43,51,4,1,173,13.4,0
91529.57,116,0,6,76,5.0,0
95696.43,31,0,11,93,5.0,0
50935.59,6,0,10,62,7.0,0
62688.8,62,3,7,21,21.3,0
168182.8,74,1,7,22,5.0,0
60325.36,33,2,10,58,19.3,0
26152.08,30,2,5,84,12.6,0
18289.89,51,0,8,73,5.0,0
106266.56,40,0,14,26,5.0,0
44768.34,92,4,5,94,13.0,0
93336.49,118,2,1,30,5.0,0
38892.56,110,1,24,-6,6.6,0
84025.86,52,4,21,122,38.2,1
24433.81,103,4,23,30,34.1,0
131132.28,113,1,4,30,5.0,0
88912.41,29,2,19,48,30.5,0
216421.57,89,0,19,30,5.0,0
280846.03,75,3,21,-12,34.7,0
9081.52,33,2,20,28,32.3,0
53249.11,71,2,24,30,24.7,0
454330.16,34,1,8,108,5.0,0
10701.12,38,3,17,30,37.6,0
141334.62,14,0,8,30,5.8,0
150705.27,84,3,21,102,20.6,0
71343.16,16,4,20,127,47.5,0
9388.13,13,2,18,109,28.2,0
125910.39,64,2,2,-28,10.6,0
62418.92,113,0,7,3,5.0,0
32910.49,68,1,8,142,5.0,0
37542.58,81,1,20,131,5.0,0
68847.3,117,4,18,-23,30.2,1
172829.98,73,2,20,67,16.4,0
165641.77,6,3,13,128,33.4,1
49692.32,38,3,4,-24,30.0,0
24655.35,38,1,21,178,6.8,0
16435.8,29,0,7,30,5.0,0
412887.45,76,4,4,25,23.7,1
24568.23,112,1,7,50,5.0,0
142199.34,35,3,0,95,15.0,0
70577.92,83,0,12,150,5.0,0
